"user_primary_key","video_min_date","video_max_date","video_days","video_use_time","video_n_life","video_kind_life","vido_n_finish","video_n_school","video_repeat_rate","video_finish_rate","video_school_rate","video_finish_time","video_kind_finish","video_finish_school","video_f_time_mean","video_f_repeat_rate","video_f_school_rate","video_use_time_s1","video_n_s1","video_kind_s1","video_finish_time_s1","video_finish_s1","video_kind_finish_s1","video_finish_time_mean_s1","video_use_time_s2","video_n_s2","video_kind_s2","video_finish_time_s2","video_finish_s2","video_kind_finish_s2","video_finish_time_mean_s2"
"6476974739385072736",2015-03-05,2015-03-05,0,57,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6478238923577351799",2015-01-16,2015-08-27,223,610,18,18,1,0,1,0.056,0,58,1,0,58,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648778678646671227",2015-05-01,2015-05-01,0,10,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6490597576413963189",2014-04-28,2014-05-30,32,2703,9,9,4,0,1,0.444,0,1124,4,0,281,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6493936546946976660",2015-04-16,2015-04-16,0,36,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6495993767363924897",2014-11-04,2015-05-21,198,2288,11,8,9,1,0.727,0.818,0.091,1944,7,1,216,0.778,0.111,1668,7,6,1446,6,6,241,NA,NA,NA,NA,NA,NA,NA
"6498414858410955822",2015-09-22,2015-10-16,24,8648,42,22,37,42,0.524,0.881,1,8113,20,37,219.27,0.541,1,NA,NA,NA,NA,NA,NA,NA,8648,42,22,8113,37,20,219.27027027027
"6502953680270745812",2014-06-30,2014-12-11,164,862,5,5,2,0,1,0.4,0,687,2,0,343.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6515476504153477",2015-03-12,2015-06-11,91,9754,30,27,21,9,0.9,0.7,0.3,8581,20,8,408.619,0.952,0.381,1565,8,8,950,3,3,316.666666666667,NA,NA,NA,NA,NA,NA,NA
"6524478213377848272",2015-02-02,2015-05-03,90,65,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6528434551854811440",2015-01-15,2015-05-07,112,48,2,1,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6530289014179905455",2014-11-27,2014-11-27,0,15,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6563022655357094385",2014-11-11,2015-09-25,318,250,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,1,1,NA,NA,NA,NA
"6572092359875493414",2015-05-27,2015-05-27,0,38,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658062319496094785",2014-09-12,2015-05-28,258,12346,32,21,20,2,0.656,0.625,0.062,11224,12,2,561.2,0.6,0.1,992,3,2,895,1,1,895,NA,NA,NA,NA,NA,NA,NA
"6583576287929574397",2015-09-21,2015-09-21,0,22,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1,NA,NA,NA,NA
"6592498344931208394",2015-07-03,2015-08-24,52,2440,10,10,9,0,1,0.9,0,1930,9,0,214.444,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6600079110498587458",2015-02-26,2015-05-07,70,204,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,202,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6601225051458963511",2014-10-28,2014-10-28,0,115,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6604225073382189735",2014-11-08,2015-01-28,81,202,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6604456243324221065",2014-06-17,2015-10-02,472,603,8,8,0,1,1,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,1,NA,NA,NA,NA
"6621214571190688702",2015-03-26,2015-08-31,158,499,5,5,1,4,1,0.2,0.8,293,1,1,293,1,1,42,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6624721493639543251",2014-04-24,2014-05-03,9,2442,18,13,11,0,0.722,0.611,0,2047,7,0,186.091,0.636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6625992127479374526",2015-03-18,2015-03-18,0,604,1,1,1,0,1,1,0,604,1,0,604,1,0,604,1,1,604,1,1,604,NA,NA,NA,NA,NA,NA,NA
"6628391793207911450",2015-10-27,2015-10-27,0,1184,2,2,2,2,1,1,1,1184,2,2,592,1,1,NA,NA,NA,NA,NA,NA,NA,1184,2,2,1184,2,2,592
"6630170664608679816",2015-09-10,2015-10-27,47,12911,66,64,63,66,0.97,0.955,1,12495,63,63,198.333,1,1,NA,NA,NA,NA,NA,NA,NA,12911,66,64,12495,63,63,198.333333333333
"6630810813071334434",2015-10-16,2015-10-16,0,2278,2,2,1,2,1,0.5,1,1895,1,1,1895,1,1,NA,NA,NA,NA,NA,NA,NA,2278,2,2,1895,1,1,1895
"663344110630017741",2014-10-03,2014-10-03,0,10,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6635172766103984299",2015-09-08,2015-09-08,0,41,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,1,1,NA,NA,NA,NA
"6635854693525292275",2015-03-22,2015-05-16,55,3274,9,7,4,0,0.778,0.444,0,1811,3,0,452.75,0.75,0,2386,7,5,1042,3,2,347.333333333333,NA,NA,NA,NA,NA,NA,NA
"6646416372803572074",2015-10-20,2015-10-20,0,782,3,3,2,3,1,0.667,1,686,2,2,343,1,1,NA,NA,NA,NA,NA,NA,NA,782,3,3,686,2,2,343
"6646604761949218249",2014-06-09,2015-10-27,505,1523,16,16,4,11,1,0.25,0.688,550,4,4,137.5,1,1,143,1,1,NA,NA,NA,NA,1075,11,11,550,4,4,137.5
"6650067749292422959",2015-10-26,2015-10-26,0,39,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,1,NA,NA,NA,NA
"6657179806963086908",2015-06-01,2015-10-16,137,123,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,2,2,NA,NA,NA,NA
"6668846310710168338",2015-02-17,2015-02-24,7,12113,26,25,13,0,0.962,0.5,0,8398,13,0,646,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6682636060668127381",2015-10-15,2015-10-15,0,83,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,1,1,NA,NA,NA,NA
"668309019831000065",2014-12-11,2014-12-21,10,98,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6684759905910795154",2015-03-02,2015-04-13,42,597,6,5,1,0,0.833,0.167,0,82,1,0,82,1,0,597,6,5,82,1,1,82,NA,NA,NA,NA,NA,NA,NA
"6687339238534457819",2015-04-24,2015-10-15,174,1808,10,10,4,0,1,0.4,0,1396,4,0,349,1,0,NA,NA,NA,NA,NA,NA,NA,1150,7,7,823,2,2,411.5
"6689686945179979063",2015-01-09,2015-04-08,89,137,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,77,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6690731355136669886",2014-04-26,2015-05-03,372,7641,38,36,33,0,0.947,0.868,0,7392,32,0,224,0.97,0,581,3,3,581,3,3,193.666666666667,NA,NA,NA,NA,NA,NA,NA
"6695153147943746616",2015-02-22,2015-03-01,7,2141,14,14,1,0,1,0.071,0,290,1,0,290,1,0,1309,8,8,290,1,1,290,NA,NA,NA,NA,NA,NA,NA
"6695507152692523618",2014-11-27,2015-01-08,42,689,6,3,1,0,0.5,0.167,0,36,1,0,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706542496084847473",2015-05-28,2015-06-10,13,194,4,3,0,4,0.75,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6709577828048903660",2015-09-21,2015-10-26,35,388,6,5,0,6,0.833,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,6,5,NA,NA,NA,NA
"6711649764458626510",2015-10-05,2015-10-12,7,827,6,6,2,6,1,0.333,1,461,2,2,230.5,1,1,NA,NA,NA,NA,NA,NA,NA,827,6,6,461,2,2,230.5
"672515393448911896",2014-05-08,2014-06-12,35,1715,15,13,4,0,0.867,0.267,0,1001,3,0,250.25,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6725635711851792237",2015-10-29,2015-10-29,0,569,2,2,1,2,1,0.5,1,270,1,1,270,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6752050523845765977",2015-03-30,2015-10-29,213,20641,143,125,92,141,0.874,0.643,0.986,16789,76,91,182.489,0.826,0.989,89,1,1,89,1,1,89,18791,131,117,15478,86,73,179.976744186047
"6754238263309754088",2014-11-05,2015-10-19,348,18585,72,53,30,70,0.736,0.417,0.972,12672,22,29,422.4,0.733,0.967,NA,NA,NA,NA,NA,NA,NA,1315,6,5,1199,4,3,299.75
"6756156987968994351",2015-04-24,2015-04-24,0,238,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6761268201783132633",2015-09-01,2015-10-22,51,9426,52,52,49,49,1,0.942,0.942,9246,49,49,188.694,1,1,NA,NA,NA,NA,NA,NA,NA,9358,51,51,9246,49,49,188.69387755102
"6769845647812360667",2015-10-21,2015-10-22,1,1352,3,3,2,0,1,0.667,0,885,2,0,442.5,1,0,NA,NA,NA,NA,NA,NA,NA,1352,3,3,885,2,2,442.5
"6769865130052894554",2014-06-14,2015-10-22,495,11784,43,41,22,0,0.953,0.512,0,8300,22,0,377.273,1,0,1816,5,5,1493,3,3,497.666666666667,1275,5,5,1053,3,3,351
"6770029199470354353",2015-09-04,2015-10-23,49,3795,24,20,18,24,0.833,0.75,1,3418,18,18,189.889,1,1,NA,NA,NA,NA,NA,NA,NA,3795,24,20,3418,18,18,189.888888888889
"6789726121395899132",2014-10-07,2014-10-07,0,87,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679243119500604238",2015-09-14,2015-10-27,43,2929,10,7,7,10,0.7,0.7,1,2498,5,7,356.857,0.714,1,NA,NA,NA,NA,NA,NA,NA,2929,10,7,2498,7,5,356.857142857143
"679494081918470342",2015-09-30,2015-09-30,0,68,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,3,3,NA,NA,NA,NA
"6802587223687999893",2015-04-22,2015-10-26,187,423,5,4,0,0,0.8,0,0,NA,NA,NA,NA,NA,NA,8,1,1,NA,NA,NA,NA,181,1,1,NA,NA,NA,NA
"6821039967403509115",2015-09-07,2015-09-07,0,58,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,1,NA,NA,NA,NA
"6827590018940992450",2014-12-13,2015-09-13,274,3304,10,9,7,0,0.9,0.7,0,2786,7,0,398,1,0,13,1,1,NA,NA,NA,NA,3235,8,7,2786,7,7,398
"6828054507957166630",2015-05-01,2015-05-01,0,55,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6829036424800323512",2015-06-02,2015-10-26,146,1237,11,11,6,11,1,0.545,1,900,6,6,150,1,1,NA,NA,NA,NA,NA,NA,NA,1233,10,10,900,6,6,150
"6848753945844613105",2015-03-23,2015-06-16,85,2904,19,18,10,7,0.947,0.526,0.368,2169,9,1,216.9,0.9,0.1,1129,7,6,1069,6,5,178.166666666667,NA,NA,NA,NA,NA,NA,NA
"6856248473151717425",2015-03-17,2015-03-17,0,2,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6864612993448766265",2014-12-10,2015-10-08,302,3344,9,9,8,3,1,0.889,0.333,3267,8,3,408.375,1,0.375,NA,NA,NA,NA,NA,NA,NA,1254,3,3,1254,3,3,418
"68790611150059583",2015-09-22,2015-09-22,0,1836,11,11,10,11,1,0.909,1,1792,10,10,179.2,1,1,NA,NA,NA,NA,NA,NA,NA,1836,11,11,1792,10,10,179.2
"6881087423393842750",2015-01-05,2015-01-05,0,789,3,3,2,0,1,0.667,0,494,2,0,247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6883601111187712681",2015-10-08,2015-10-08,0,9,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,NA,NA,NA,NA
"6885311205895672558",2014-05-13,2014-05-13,0,53,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901317895823496078",2015-10-01,2015-10-15,14,384,8,7,2,8,0.875,0.25,1,188,2,2,94,1,1,NA,NA,NA,NA,NA,NA,NA,384,8,7,188,2,2,94
"6906931639441148077",2015-04-23,2015-06-25,63,1040,3,3,3,1,1,1,0.333,1040,3,1,346.667,1,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6917009879354377076",2015-04-16,2015-10-29,196,3443,25,18,16,22,0.72,0.64,0.88,2734,14,14,170.875,0.875,0.875,366,2,2,366,2,2,183,2534,17,11,1875,9,8,208.333333333333
"6920258530754000415",2015-09-22,2015-10-27,35,1184,13,12,2,13,0.923,0.154,1,416,2,2,208,1,1,NA,NA,NA,NA,NA,NA,NA,1184,13,12,416,2,2,208
"692055015361907273",2015-01-23,2015-01-23,0,1074,6,6,1,0,1,0.167,0,299,1,0,299,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6927858381465618331",2015-09-07,2015-09-07,0,1,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA
"6938484296514641189",2015-09-09,2015-09-13,4,1186,4,4,2,2,1,0.5,0.5,1079,2,0,539.5,1,0,NA,NA,NA,NA,NA,NA,NA,1186,4,4,1079,2,2,539.5
"6965510731339698031",2014-12-10,2015-10-27,321,17419,50,50,44,1,1,0.88,0.02,16297,44,1,370.386,1,0.023,630,4,4,NA,NA,NA,NA,394,1,1,394,1,1,394
"6966218289951658719",2014-03-11,2014-03-13,2,1778,13,11,3,0,0.846,0.231,0,769,3,0,256.333,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6984963066112407338",2014-11-20,2015-06-11,203,2050,7,7,4,3,1,0.571,0.429,1000,4,2,250,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6988071603779408397",2015-04-23,2015-10-22,182,2332,25,23,6,15,0.92,0.24,0.6,929,6,6,154.833,1,1,NA,NA,NA,NA,NA,NA,NA,1839,15,14,929,6,6,154.833333333333
"6990015386243657419",2015-01-14,2015-10-01,260,1069,11,9,5,6,0.818,0.455,0.545,865,5,3,173,1,0.6,NA,NA,NA,NA,NA,NA,NA,253,4,4,200,1,1,200
"6999569888560662017",2014-12-08,2015-04-16,129,264,4,4,1,0,1,0.25,0,130,1,0,130,1,0,213,2,2,130,1,1,130,NA,NA,NA,NA,NA,NA,NA
"7003112737261161520",2014-06-19,2014-06-19,0,285,4,4,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7009434583733430164",2015-10-16,2015-10-16,0,3,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA
"7009652240353435908",2014-06-05,2014-06-26,21,379,3,1,0,0,0.333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7015792877272345575",2015-01-23,2015-02-03,11,1267,4,4,1,0,1,0.25,0,529,1,0,529,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701885558757343108",2015-05-15,2015-10-26,164,13850,82,74,67,41,0.902,0.817,0.5,13451,62,31,200.761,0.925,0.463,NA,NA,NA,NA,NA,NA,NA,13739,71,64,13451,67,62,200.761194029851
"7019837407791498509",2015-01-30,2015-01-30,0,666,1,1,1,0,1,1,0,666,1,0,666,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7021716911976433252",2014-12-02,2014-12-02,0,427,6,6,2,0,1,0.333,0,335,2,0,167.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7028135277399970349",2014-04-11,2015-10-23,560,159,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,1,1,NA,NA,NA,NA
"7030377695718992104",2015-05-29,2015-05-29,0,15,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7037677775371719828",2015-01-27,2015-06-16,140,1297,8,8,1,3,1,0.125,0.375,508,1,1,508,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7039740306692150627",2014-07-18,2014-11-27,132,458,4,3,1,0,0.75,0.25,0,183,1,0,183,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7046038643647424335",2015-10-13,2015-10-13,0,148,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,2,2,NA,NA,NA,NA
"7051288098181302469",2014-05-22,2015-10-19,515,810,6,6,0,5,1,0,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,5,5,NA,NA,NA,NA
"7053654103268658689",2015-03-04,2015-03-04,0,60,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,60,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7062328894640022995",2015-01-16,2015-04-15,89,28,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7065121014035245595",2015-01-23,2015-01-23,0,61,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7065182492516013981",2015-10-05,2015-10-05,0,6,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA
"7065293600500218299",2015-03-12,2015-03-26,14,803,9,7,5,0,0.778,0.556,0,575,4,0,115,0.8,0,803,9,7,575,5,4,115,NA,NA,NA,NA,NA,NA,NA
"707023951647604950",2015-04-17,2015-05-15,28,3690,25,23,18,0,0.92,0.72,0,2876,16,0,159.778,0.889,0,473,2,2,473,2,2,236.5,NA,NA,NA,NA,NA,NA,NA
"7070890293867220181",2014-05-15,2015-10-16,519,5635,27,25,22,25,0.926,0.815,0.926,5201,22,21,236.409,1,0.955,NA,NA,NA,NA,NA,NA,NA,5292,25,24,4942,21,21,235.333333333333
"708047764992288575",2015-10-13,2015-10-13,0,62,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2,2,NA,NA,NA,NA
"7083532923902347874",2015-03-09,2015-03-16,7,89,2,1,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,89,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7104425260033789",2014-05-15,2014-06-05,21,276,4,4,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7113651625382973680",2014-05-15,2014-06-09,25,1495,7,6,1,0,0.857,0.143,0,687,1,0,687,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7131618932125509156",2015-09-22,2015-09-22,0,32,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,2,NA,NA,NA,NA
"7131676513847928437",2015-01-22,2015-06-11,140,2205,15,13,4,8,0.867,0.267,0.533,1116,4,1,279,1,0.25,95,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7135501262425863414",2015-04-21,2015-04-21,0,6,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7142470480151358643",2014-06-13,2014-06-13,0,54,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7142878783057217947",2015-06-01,2015-06-01,0,72,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7143874196992549746",2015-07-14,2015-10-19,97,827,4,4,3,3,1,0.75,0.75,778,3,2,259.333,1,0.667,NA,NA,NA,NA,NA,NA,NA,535,2,2,535,2,2,267.5
"7144167528987553479",2015-02-26,2015-02-26,0,300,2,2,1,0,1,0.5,0,297,1,0,297,1,0,300,2,2,297,1,1,297,NA,NA,NA,NA,NA,NA,NA
"7147323654978059171",2014-11-05,2015-05-01,177,446,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7152696774608329350",2014-11-18,2015-10-14,330,609,5,5,3,4,1,0.6,0.8,520,3,3,173.333,1,1,NA,NA,NA,NA,NA,NA,NA,573,4,4,520,3,3,173.333333333333
"7156631097183334302",2014-12-04,2015-08-25,264,790,6,6,1,5,1,0.167,0.833,329,1,1,329,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7158305829390885038",2014-05-19,2015-10-16,515,1060,12,11,1,6,0.917,0.083,0.5,285,1,0,285,1,0,401,5,5,285,1,1,285,321,3,3,NA,NA,NA,NA
"7164570314683459280",2015-07-20,2015-10-07,79,167,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,NA,NA,NA,NA
"7166563451187774613",2015-04-30,2015-04-30,0,198,1,1,1,0,1,1,0,198,1,0,198,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7177397288982602047",2015-03-21,2015-03-21,0,853,2,2,2,0,1,1,0,853,2,0,426.5,1,0,853,2,2,853,2,2,426.5,NA,NA,NA,NA,NA,NA,NA
"7178817750644429651",2014-11-15,2015-05-28,194,4789,12,12,7,7,1,0.583,0.583,3338,7,4,476.857,1,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7187102590258975202",2015-03-02,2015-03-02,0,523,2,2,1,0,1,0.5,0,342,1,0,342,1,0,523,2,2,342,1,1,342,NA,NA,NA,NA,NA,NA,NA
"7192425022201376277",2014-05-15,2014-06-05,21,1549,3,2,2,0,0.667,0.667,0,1386,2,0,693,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198359083234819589",2015-04-29,2015-04-29,0,4,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7210874781863616601",2015-03-07,2015-10-30,237,796,6,6,2,0,1,0.333,0,504,2,0,252,1,0,336,4,4,103,1,1,103,59,1,1,NA,NA,NA,NA
"721602159280281929",2015-08-31,2015-08-31,0,6,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7227509168476199426",2015-02-25,2015-05-27,91,8763,30,27,28,3,0.9,0.933,0.1,8670,25,3,309.643,0.893,0.107,6543,22,21,6450,20,19,322.5,NA,NA,NA,NA,NA,NA,NA
"72314430986098768",2015-05-01,2015-05-01,0,20,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7232708677075350751",2015-03-10,2015-03-17,7,738,18,17,2,0,0.944,0.111,0,472,2,0,236,1,0,738,18,17,472,2,2,236,NA,NA,NA,NA,NA,NA,NA
"7264928791449306804",2015-07-23,2015-07-31,8,1126,8,8,2,8,1,0.25,1,678,2,2,339,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7267871817848246780",2015-10-20,2015-10-27,7,1063,4,4,2,2,1,0.5,0.5,883,2,0,441.5,1,0,NA,NA,NA,NA,NA,NA,NA,1063,4,4,883,2,2,441.5
"7274637354761100872",2015-10-06,2015-10-06,0,12,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1,NA,NA,NA,NA
"727559136789907094",2014-06-09,2014-06-09,0,371,5,5,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7281576546974402189",2015-10-22,2015-10-22,0,30,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,1,NA,NA,NA,NA
"7320359459465539058",2015-10-02,2015-10-27,25,2005,7,7,6,0,1,0.857,0,1460,6,0,243.333,1,0,NA,NA,NA,NA,NA,NA,NA,2005,7,7,1460,6,6,243.333333333333
"7335015648063751715",2014-05-08,2014-05-08,0,221,2,2,1,0,1,0.5,0,186,1,0,186,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7336914591477452785",2014-06-17,2015-05-09,326,293,6,5,0,0,0.833,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
