user_primary_key,total_time_taken_s1,total_attempt_cnt_s1,hint_cnt_s1,review_mode_s1,pretest_mode_s1,n_s1,total_time_taken_s2,total_attempt_cnt_s2,hint_cnt_s2,review_mode_s2,pretest_mode_s2,n_s2,total_time_taken,total_attempt_cnt,hint_cnt,review_mode,pretest_mode,n
8859818050379362898,17.62251655629139,1.4701986754966887,0.5099337748344371,0,0,151,14.63265306122449,2.2857142857142856,0.6530612244897959,0,0,49,27.07205882352941,1.7882352941176471,0.9441176470588235,0,0,680
8863254981759777807,7.5,1.625,0,0,0,8,NA,NA,NA,NA,NA,NA,9.40677966101695,1.1864406779661016,0,0,0,59
886929528814286181,22.152542372881356,1.4915254237288136,0.423728813559322,0,0,59,21.715686274509803,1.3823529411764706,0.09803921568627451,0,0.09803921568627451,102,22.588921282798832,1.3760932944606414,0.16909620991253643,0,0.08746355685131195,343
8883150550592444482,6.333333333333333,0.6666666666666666,0.3333333333333333,0,0,3,53.833333333333336,1.5,0,0,0,6,38,1.2222222222222223,0.1111111111111111,0,0,9
8900658484402208971,51,1.96,0.08,0,0,25,NA,NA,NA,NA,NA,NA,32.794520547945204,1.4931506849315068,0.0684931506849315,0,0,73
8905630225037643713,4.619047619047619,1,0,0,0,21,14.4,1,0,1,0,10,4.836538461538462,1.076121794871795,0.05048076923076923,0.008012820512820512,0,1248
8912865997910256220,13.777468706536856,1.3351877607788596,0.3129346314325452,0,0,719,9.909090909090908,1.1818181818181819,0,0,0,11,17.905245346869712,1.327834179357022,0.18527918781725888,0.0038071065989847717,0,2364
893736497849186669,167.47058823529412,2.823529411764706,2.176470588235294,0,0,17,NA,NA,NA,NA,NA,NA,61.31976744186046,1.369186046511628,0.2063953488372093,0,0,344
8968288637452295545,27.04248366013072,1.9019607843137254,2.1437908496732025,0,0,306,NA,NA,NA,NA,NA,NA,20.166874221668742,2.1824408468244085,1.0149439601494397,0,0,1606
897622937631483986,2.683333333333333,1.1633333333333333,0.013333333333333334,0,0,300,22.81954887218045,1.3759398496240602,1.2706766917293233,0,0.007518796992481203,266,10.581866197183098,1.272887323943662,0.40316901408450706,0,0.0017605633802816902,1136
8981051622501073827,29.572139303482587,1.3582089552238805,0.6467661691542289,0,0,201,168.96153846153845,2.5384615384615383,0.15384615384615385,0,0,26,39.88721804511278,1.6334586466165413,0.42105263157894735,0,0,532
8981973465862374335,18.3943661971831,1.352112676056338,0.1267605633802817,0,0,71,23.554054054054053,1.6081081081081081,0.21621621621621623,0.20270270270270271,0.10810810810810811,74,28.917613636363637,1.7329545454545454,0.3210227272727273,0.04261363636363636,0.022727272727272728,352
8985003830731127908,19.507042253521128,1.5845070422535212,0.2887323943661972,0,0,142,22.375,1.5,0,0,0,16,18.838862559241708,1.6018957345971565,0.2559241706161137,0,0,211
9004771723998794417,20.157894736842106,1.1403508771929824,0.05263157894736842,0,0,57,28.011904761904763,1.4880952380952381,0.8690476190476191,0,0,84,23.184022824536378,1.36376604850214,0.25962910128388017,0,0,701
900909780470556463,10.625,1,0.0625,0,0,16,NA,NA,NA,NA,NA,NA,12.83399209486166,1.2173913043478262,0.07905138339920949,0,0,253
9014479847673833222,70.94805194805195,2.4740259740259742,2.292207792207792,0,0,154,NA,NA,NA,NA,NA,NA,62.17977528089887,2.2752808988764044,1.9831460674157304,0,0,178
9015960461914086470,22,1,0,0,0,4,6.695652173913044,1.1521739130434783,0,0,0,92,15.006711409395972,1.2416107382550337,0.8926174496644296,0,0,149
901721515076100228,8.196078431372548,1.0588235294117647,0,0,0,51,9.767123287671232,2.136986301369863,0.7397260273972602,0,0,73,37.73453608247423,1.672680412371134,0.788659793814433,0,0,388
9032317971032668248,20.91578947368421,2.0105263157894737,1.6,0,0,95,NA,NA,NA,NA,NA,NA,20.14367816091954,1.7701149425287357,1.0689655172413792,0,0,174
9032576667384685558,7.875,1,0,0,0,16,20.318181818181817,1.4242424242424243,0.36363636363636365,0,0,66,10.613475177304965,1.1808510638297873,0.09219858156028368,0,0,282
9034708232560097660,19.24590163934426,1.278688524590164,0.8032786885245902,0,0,61,NA,NA,NA,NA,NA,NA,28.238095238095237,1.8042328042328042,0.9470899470899471,0,0,189
9036176808040957619,16.75,1.125,0.025,0,0,40,NA,NA,NA,NA,NA,NA,11.781704781704782,1.0873180873180872,0.014553014553014554,0,0,481
9050599654533652606,13.228209191759113,1.305863708399366,0.10301109350237718,0,0,631,18.646017699115045,1.1061946902654867,0.1504424778761062,0.5132743362831859,0.02654867256637168,113,43.984879032258064,1.2590725806451613,0.13004032258064516,0.05846774193548387,0.0030241935483870967,992
9057603230025971894,5.6875,1,0,0,0,16,NA,NA,NA,NA,NA,NA,28.1,1.0666666666666667,0.016666666666666666,0,0,60
9063077223206829652,16.613636363636363,1.5227272727272727,1.9772727272727273,0,0,44,2,1,5,0,0,1,14.037037037037036,1.4722222222222223,1.1851851851851851,0,0,108
9065660100768092270,63.19889502762431,1.1464088397790055,0.1685082872928177,0,0,362,NA,NA,NA,NA,NA,NA,56.27208835341366,1.1977911646586346,0.2359437751004016,0,0,996
9067112048102514937,3.0606060606060606,1,0,0,0,33,NA,NA,NA,NA,NA,NA,6.127294981640147,1.1187270501835986,0.01835985312117503,0,0,817
9078610427497243844,5.9105691056910565,1.8617886178861789,0.5447154471544715,0.06504065040650407,0,123,14.371428571428572,1.2285714285714286,0,0.17142857142857143,0,35,11.206979542719615,1.8375451263537905,0.1263537906137184,0.0914560770156438,0.0024067388688327317,831
908710133592188779,24.2,1.75,1.05,0,0,20,81.36666666666666,1.9666666666666666,0.3,0,0,30,20.937007874015748,1.3385826771653544,0.28346456692913385,0,0,254
9108386661753934569,12.017543859649123,2.0350877192982457,1.3157894736842106,0,0,57,NA,NA,NA,NA,NA,NA,13.698795180722891,1.8795180722891567,1.1325301204819278,0,0,83
9123964610544689609,18.647058823529413,1.411764705882353,0.29411764705882354,0,0,17,NA,NA,NA,NA,NA,NA,18.444444444444443,1.3888888888888888,0.3888888888888889,0,0,18
9137099168688079141,20.264150943396228,1.1132075471698113,0.33962264150943394,0,0,53,NA,NA,NA,NA,NA,NA,15.29553264604811,1.0687285223367697,0.10309278350515463,0,0,291
9146191524616702637,6.913669064748201,1.2302158273381294,0,0.06474820143884892,0,139,NA,NA,NA,NA,NA,NA,11.954268292682928,1.5548780487804879,0.003048780487804878,0.027439024390243903,0,328
9160005849953629143,26.606060606060606,1.2121212121212122,0.48484848484848486,0,0,33,34.755102040816325,1.4387755102040816,0.14285714285714285,0,0,98,21.72222222222222,1.3132387706855793,0.3900709219858156,0,0,846
9162860882439962931,22,4,1,0,0,1,NA,NA,NA,NA,NA,NA,12.055555555555555,1.6111111111111112,0.05555555555555555,0,0,54
9175607332250099764,124,6,1,0,0,1,NA,NA,NA,NA,NA,NA,124,6,1,0,0,1
9183144627529918885,8.205882352941176,1.1470588235294117,0.2647058823529412,0,0,34,35.74757281553398,1.825242718446602,0.9514563106796117,0.49514563106796117,0,103,23.81578947368421,1.5745614035087718,0.7138157894736842,0.14802631578947367,0.0021929824561403508,912
9198490392914060748,26.666666666666668,1.4774774774774775,1.2702702702702702,0,0,111,NA,NA,NA,NA,NA,NA,33.22,1.455,0.81,0,0,200
9216710938005441744,80.71428571428571,1.4285714285714286,3.7142857142857144,0,0,7,15,1.9189189189189189,0.35135135135135137,0,0,37,16.813636363636363,1.434090909090909,0.5318181818181819,0.006818181818181818,0,440
948569955965288928,16.64406779661017,1.4915254237288136,0.6271186440677966,0,0,59,NA,NA,NA,NA,NA,NA,31.135245901639344,2.4549180327868854,0.930327868852459,0.03278688524590164,0.004098360655737705,244
974245067791081301,47.926829268292686,3.1707317073170733,0.17073170731707318,0,0,41,NA,NA,NA,NA,NA,NA,27.39578947368421,1.6505263157894736,0.33263157894736844,0.04421052631578947,0.023157894736842106,475
975363902926804525,23.875,1.5625,0.0625,0,0,16,NA,NA,NA,NA,NA,NA,16.945454545454545,1.3393939393939394,0.5515151515151515,0,0,165
983061344180585903,32.68421052631579,2.473684210526316,0.631578947368421,0,0,19,NA,NA,NA,NA,NA,NA,44.633663366336634,3.762376237623762,1.6237623762376239,0,0,101
985517079428343641,18.576248313090417,1.1619433198380567,0.24426450742240216,0,0,741,NA,NA,NA,NA,NA,NA,16.645189003436425,1.1847079037800687,0.16065292096219932,0,0,1164
-1002415107749121220,NA,NA,NA,NA,NA,NA,8.13888888888889,1.0416666666666667,0,0,0,72,8.13888888888889,1.0416666666666667,0,0,0,72
-1014327725909970389,NA,NA,NA,NA,NA,NA,9.8,1,0,0,0,5,9.8,1,0,0,0,5
-1026423240087465615,NA,NA,NA,NA,NA,NA,12.804347826086957,1.9782608695652173,0.8260869565217391,0,0,46,14.996879875195008,1.593603744149766,1.2355694227769112,0,0,1282
-1055267780325577624,NA,NA,NA,NA,NA,NA,51.714285714285715,0.8571428571428571,4.428571428571429,0,0,7,20.585365853658537,0.9512195121951219,1.7804878048780488,0,0,41
-1058760904998211066,NA,NA,NA,NA,NA,NA,21.084745762711865,1.2542372881355932,0,0,0,59,21.084745762711865,1.2542372881355932,0,0,0,59
-1068081364122979219,NA,NA,NA,NA,NA,NA,8.608695652173912,1.2608695652173914,0.021739130434782608,0,0,46,8.608695652173912,1.2608695652173914,0.021739130434782608,0,0,46
-1071205332524791204,NA,NA,NA,NA,NA,NA,24.58823529411765,1.1176470588235294,0,0,0,51,24.58823529411765,1.1176470588235294,0,0,0,51
-1078493402811388053,NA,NA,NA,NA,NA,NA,29.788235294117648,1.5294117647058822,0,0,0,85,29.897727272727273,1.5681818181818181,0.011363636363636364,0,0,88
-1083216552925966899,NA,NA,NA,NA,NA,NA,24.473684210526315,1.2105263157894737,0,0,0,19,24.473684210526315,1.2105263157894737,0,0,0,19
-1086091050522195194,NA,NA,NA,NA,NA,NA,21,1.49375,0.28125,0,0,160,26.69832402234637,1.5307262569832403,0.25139664804469275,0,0,179
-1088053595257973971,NA,NA,NA,NA,NA,NA,6.6,1.23,0.06,0,0,200,6.6,1.23,0.06,0,0,200
-1089597889821901259,NA,NA,NA,NA,NA,NA,43.84615384615385,1.0769230769230769,0,0,0,13,43.84615384615385,1.0769230769230769,0,0,0,13
-1104604974092029600,NA,NA,NA,NA,NA,NA,41.62162162162162,1.4054054054054055,0.5405405405405406,0,0,37,41.62162162162162,1.4054054054054055,0.5405405405405406,0,0,37
-1112260135898282541,NA,NA,NA,NA,NA,NA,31.27777777777778,2.4722222222222223,2.5555555555555554,0,0,36,31.27777777777778,2.4722222222222223,2.5555555555555554,0,0,36
-120704243485479647,NA,NA,NA,NA,NA,NA,38.5668449197861,2.3315508021390374,1.106951871657754,0,0,187,29.64,1.9815384615384615,0.8246153846153846,0,0,325
-1228197424458476743,NA,NA,NA,NA,NA,NA,88,5.3,0.8,0,0,10,38.28,2.72,0.32,0,0,25
-1247141361212672147,NA,NA,NA,NA,NA,NA,70.25,2.7857142857142856,1.6607142857142858,0.017857142857142856,0,56,41.660606060606064,2.2666666666666666,0.9151515151515152,0.006060606060606061,0,165
-1255942791329323652,NA,NA,NA,NA,NA,NA,38.26086956521739,1.2173913043478262,0.5217391304347826,0,0.8695652173913043,23,38.26086956521739,1.2173913043478262,0.5217391304347826,0,0.8695652173913043,23
-1290957278146828154,NA,NA,NA,NA,NA,NA,27.925,2.3,0.2125,0,0,80,27.925,2.3,0.2125,0,0,80
-129289982029723779,NA,NA,NA,NA,NA,NA,25.893401015228427,1.4060913705583757,0.9898477157360406,0.07614213197969544,0.005076142131979695,197,25.893401015228427,1.4060913705583757,0.9898477157360406,0.07614213197969544,0.005076142131979695,197
-1304623455336996977,NA,NA,NA,NA,NA,NA,50.333333333333336,1.1666666666666667,0.3333333333333333,0,0.16666666666666666,6,50.333333333333336,1.1666666666666667,0.3333333333333333,0,0.16666666666666666,6
-13080498482521685,NA,NA,NA,NA,NA,NA,26.299283154121863,1.8870967741935485,0.8440860215053764,0.2222222222222222,0.08960573476702509,1116,26.030819140308193,2.1159772911597727,0.8913219789132197,0.24249797242497972,0.08110300081103,1233
-1366982070129272894,NA,NA,NA,NA,NA,NA,45.72727272727273,1.2727272727272727,1.8181818181818181,0.09090909090909091,0,11,30.110576923076923,1.1586538461538463,0.16826923076923078,0.004807692307692308,0,208
-1369042497541458569,NA,NA,NA,NA,NA,NA,34.6,1.5538461538461539,0.046153846153846156,0,0,65,25.622377622377623,1.3216783216783217,0.08391608391608392,0,0,143
-1370626231159691563,NA,NA,NA,NA,NA,NA,19.89903846153846,1.5384615384615385,0.028846153846153848,0.04807692307692308,0,208,19.89903846153846,1.5384615384615385,0.028846153846153848,0.04807692307692308,0,208
-1374963669218824976,NA,NA,NA,NA,NA,NA,27.25,1.25,0.28125,0,0.15625,32,27.25,1.25,0.28125,0,0.15625,32
-1436804092663278895,NA,NA,NA,NA,NA,NA,25.818181818181817,1,0,0,0,11,25.818181818181817,1,0,0,0,11
-143845071685234211,NA,NA,NA,NA,NA,NA,27.302083333333332,6.166666666666667,0.20833333333333334,0,0,96,27.302083333333332,6.166666666666667,0.20833333333333334,0,0,96
-1453404133302168502,NA,NA,NA,NA,NA,NA,57.5,2.5,0.5,0,1,2,12.175675675675675,1.0675675675675675,0.013513513513513514,0,0.02702702702702703,74
-1485789384318680045,NA,NA,NA,NA,NA,NA,24.555555555555557,1.6666666666666667,2.2222222222222223,0,0,9,34.01526717557252,2.946564885496183,1.1870229007633588,0,0,262
-1495407023070656538,NA,NA,NA,NA,NA,NA,106,1,0,0,0,1,106,1,0,0,0,1
-1503572718455681658,NA,NA,NA,NA,NA,NA,70.66666666666667,0.8333333333333334,1.5,0,0,6,70.66666666666667,0.8333333333333334,1.5,0,0,6
-1506763211515161254,NA,NA,NA,NA,NA,NA,57.25,1.0277777777777777,0.027777777777777776,0,0,36,57.25,1.0277777777777777,0.027777777777777776,0,0,36
-1513784272209862149,NA,NA,NA,NA,NA,NA,6.107142857142857,1.1071428571428572,0.03571428571428571,0,0,28,6.107142857142857,1.1071428571428572,0.03571428571428571,0,0,28
-1515634703644439006,NA,NA,NA,NA,NA,NA,27.6125,2.3,0.975,0,0,80,24.390070921985817,1.7375886524822695,0.6099290780141844,0,0,141
-1529905461062697526,NA,NA,NA,NA,NA,NA,67.30434782608695,1.536231884057971,0.463768115942029,0,0,69,30.377450980392158,1.3725490196078431,0.16176470588235295,0,0,204
-1534427008811294853,NA,NA,NA,NA,NA,NA,16.714285714285715,1.7142857142857142,0.5714285714285714,0,0.07142857142857142,14,16.714285714285715,1.7142857142857142,0.5714285714285714,0,0.07142857142857142,14
-1538062434563405963,NA,NA,NA,NA,NA,NA,22.130434782608695,1.1304347826086956,0.5652173913043478,0,0,23,14.067708333333334,1.421875,0.8020833333333334,0,0,192
-1546298469783008725,NA,NA,NA,NA,NA,NA,7,1,0,0,0,7,7,1,0,0,0,7
-1551931330137940031,NA,NA,NA,NA,NA,NA,12.285714285714286,1,0.9285714285714286,0,0,14,26.195121951219512,1.3252032520325203,1.146341463414634,0,0,123
-1553986641267147012,NA,NA,NA,NA,NA,NA,17.17105263157895,1.3289473684210527,0.3026315789473684,0.11052631578947368,0.007894736842105263,380,17.17105263157895,1.3289473684210527,0.3026315789473684,0.11052631578947368,0.007894736842105263,380
-1594411692904007226,NA,NA,NA,NA,NA,NA,17,1,0,0,0,5,96.11787072243347,3.0925221799746514,0.016476552598225603,0.0076045627376425855,0,789
-1604486382783344290,NA,NA,NA,NA,NA,NA,45.5,1,0,0,0,6,45.5,1,0,0,0,6
-160603696195061891,NA,NA,NA,NA,NA,NA,212.33333333333334,2.6666666666666665,0,0,0,3,212.33333333333334,2.6666666666666665,0,0,0,3
-1610061678006827422,NA,NA,NA,NA,NA,NA,12.9375,1.375,0,0,0,16,17.03846153846154,1.4615384615384615,0.11538461538461539,0,0,26
-1620679801754988989,NA,NA,NA,NA,NA,NA,6.533039647577093,1.1894273127753303,0,0,0,227,8.958247775496236,1.3169062286105406,0.0732375085557837,0,0,1461
-16258986273934483,NA,NA,NA,NA,NA,NA,45.857142857142854,1.9081632653061225,1.0510204081632653,0,0,98,45.857142857142854,1.9081632653061225,1.0510204081632653,0,0,98
-1634979716593435253,NA,NA,NA,NA,NA,NA,21.333333333333332,1.1666666666666667,0,0,0,6,21.333333333333332,1.1666666666666667,0,0,0,6
-1672618258837324787,NA,NA,NA,NA,NA,NA,28.1056338028169,1.4014084507042253,0.16901408450704225,0.028169014084507043,0.1619718309859155,142,28.1056338028169,1.4014084507042253,0.16901408450704225,0.028169014084507043,0.1619718309859155,142
-1700968648465923517,NA,NA,NA,NA,NA,NA,11.218934911242604,1.1893491124260356,0.05325443786982249,0,0,169,15.45808383233533,1.2754491017964071,0.2215568862275449,0,0.03592814371257485,334
-1758426156837356591,NA,NA,NA,NA,NA,NA,29.416666666666668,1.4652777777777777,1.0138888888888888,0,0,144,29.416666666666668,1.4652777777777777,1.0138888888888888,0,0,144
-1774431718372440847,NA,NA,NA,NA,NA,NA,57.5,3.5833333333333335,0.3333333333333333,0,0,12,57.5,3.5833333333333335,0.3333333333333333,0,0,12
-1782214218938367954,NA,NA,NA,NA,NA,NA,51.41,1.71,0.52,0,0,100,51.41,1.71,0.52,0,0,100
-1799658818299152866,NA,NA,NA,NA,NA,NA,11.590909090909092,1.0454545454545454,2.0681818181818183,0,0,44,15.027027027027026,1.1891891891891893,1.2432432432432432,0,0,74
-1902358992962036126,NA,NA,NA,NA,NA,NA,46.21875,1.46875,3.4375,0,0,32,46.21875,1.46875,3.4375,0,0,32
-1903996887042679170,NA,NA,NA,NA,NA,NA,18.38888888888889,1.2222222222222223,0.05555555555555555,0,0,36,14.274193548387096,1.1290322580645162,0.23118279569892472,0,0,186
-190845116057858009,NA,NA,NA,NA,NA,NA,62.81818181818182,1.1818181818181819,0.29545454545454547,0.09090909090909091,0.09090909090909091,44,54.16393442622951,1.180327868852459,0.21311475409836064,0.13114754098360656,0.06557377049180328,61
-1944306996009974919,NA,NA,NA,NA,NA,NA,54.25333333333333,2.453333333333333,0.68,0,0,75,39.12931034482759,1.9396551724137931,0.4396551724137931,0,0,116
-1956989091793697237,NA,NA,NA,NA,NA,NA,45.833333333333336,1.5833333333333333,0,0,0,12,26.397727272727273,1.25,0.10227272727272728,0,0,88
-1979092438050027110,NA,NA,NA,NA,NA,NA,9.619047619047619,1.4246031746031746,0.21428571428571427,0,0,252,9.619047619047619,1.4246031746031746,0.21428571428571427,0,0,252
-1995293074696941132,NA,NA,NA,NA,NA,NA,30,1.5,0,0,0,2,45.90163934426229,1.3676814988290398,0.35011709601873536,0.16276346604215455,0.06323185011709602,854
-2024866587788512788,NA,NA,NA,NA,NA,NA,294.2,1.6,1,0,0,15,294.2,1.6,1,0,0,15
-2027233451038997371,NA,NA,NA,NA,NA,NA,12.548387096774194,1.2903225806451613,1.935483870967742,0,0,31,18.118243243243242,1.4096283783783783,0.24746621621621623,0,0,1184
-2031286602172577881,NA,NA,NA,NA,NA,NA,7.5,1,5,0,1,2,14.224489795918368,1.3520408163265305,0.5204081632653061,0,0.01020408163265306,196
-20407961009489307,NA,NA,NA,NA,NA,NA,12.654676258992806,1.381294964028777,0.23741007194244604,0.2158273381294964,0,139,9.24635761589404,1.2132450331125828,0.06754966887417219,0.07019867549668875,0,755
-2051484923244563413,NA,NA,NA,NA,NA,NA,22.633333333333333,2.1666666666666665,0.6666666666666666,0,0,30,22.633333333333333,2.1666666666666665,0.6666666666666666,0,0,30
-2053858446697666309,NA,NA,NA,NA,NA,NA,43.39473684210526,1.105263157894737,0,0,0,38,43.39473684210526,1.105263157894737,0,0,0,38
-2055427747225570066,NA,NA,NA,NA,NA,NA,15,1.3333333333333333,0,0,0,6,11,1.1290322580645162,0,0,0,62
-2085431540153833132,NA,NA,NA,NA,NA,NA,57.68181818181818,6.590909090909091,1.0227272727272727,0.022727272727272728,0,44,24.590604026845636,3.3422818791946307,0.35570469798657717,0.006711409395973154,0,149
-2095971027625932141,NA,NA,NA,NA,NA,NA,22.208791208791208,1.7472527472527473,1.934065934065934,0,0,91,22.208791208791208,1.7472527472527473,1.934065934065934,0,0,91
-2098746014019580160,NA,NA,NA,NA,NA,NA,21.364197530864196,1.5740740740740742,0.08024691358024691,0,0,162,21.364197530864196,1.5740740740740742,0.08024691358024691,0,0,162
-2099024675895830928,NA,NA,NA,NA,NA,NA,21.877450980392158,1.9362745098039216,0.09313725490196079,0,0,204,24.181069958847736,1.8847736625514404,0.24279835390946503,0,0,243
-2127858041305710619,NA,NA,NA,NA,NA,NA,12.451219512195122,1.4878048780487805,0.08536585365853659,0,0,82,17.434782608695652,1.789855072463768,0.15217391304347827,0,0,138
-2135051509793219189,NA,NA,NA,NA,NA,NA,71.74285714285715,1.4142857142857144,0.38571428571428573,0,0,70,16.753846153846155,1.2218934911242603,0.13136094674556212,0.01775147928994083,5.91715976331361e-4,1690
-2138459262590149210,NA,NA,NA,NA,NA,NA,22.375,2.0625,0.3375,0,0,80,21.076923076923077,1.945054945054945,0.2967032967032967,0,0,91
-2145641480642948266,NA,NA,NA,NA,NA,NA,22.89189189189189,1.6306306306306306,1.0810810810810811,0.009009009009009009,0,111,22.89189189189189,1.6306306306306306,1.0810810810810811,0.009009009009009009,0,111
-2157261886356501368,NA,NA,NA,NA,NA,NA,5.6,1,0,0,0,5,5.6,1,0,0,0,5
-2171821579489923554,NA,NA,NA,NA,NA,NA,52.77777777777778,1.3418803418803418,0.24786324786324787,0,0,117,41.31404958677686,1.256198347107438,0.13636363636363635,0,0,242
-2174919758768058689,NA,NA,NA,NA,NA,NA,12.727272727272727,1.2937062937062938,0.13286713286713286,0.06293706293706294,0,143,12.727272727272727,1.2937062937062938,0.13286713286713286,0.06293706293706294,0,143
-2181955496096014834,NA,NA,NA,NA,NA,NA,8.2875,1.0125,0,0.325,0.0375,80,10.807843137254903,1.0588235294117647,0,0.10196078431372549,0.011764705882352941,255
-221376684486224928,NA,NA,NA,NA,NA,NA,66.22727272727273,1.5454545454545454,0.3181818181818182,0,0.5909090909090909,22,66.22727272727273,1.5454545454545454,0.3181818181818182,0,0.5909090909090909,22
-2242298223436131502,NA,NA,NA,NA,NA,NA,24.833333333333332,1.3333333333333333,0.08333333333333333,0,0.5,12,24.833333333333332,1.3333333333333333,0.08333333333333333,0,0.5,12
-2245212967185326953,NA,NA,NA,NA,NA,NA,29.956521739130434,2.5652173913043477,2.4782608695652173,0,0.391304347826087,23,32.25,1.619047619047619,0.6904761904761905,0,0.10714285714285714,84
-2254766122329022401,NA,NA,NA,NA,NA,NA,34.4,1,0,0,0,5,5.833333333333333,1.1944444444444444,0.23148148148148148,0,0,108
-228496905335451941,NA,NA,NA,NA,NA,NA,17.68211920529801,1.9735099337748345,0.4370860927152318,0,0.5099337748344371,151,17.68211920529801,1.9735099337748345,0.4370860927152318,0,0.5099337748344371,151
-2288948236207895288,NA,NA,NA,NA,NA,NA,10.804323094425483,2.323094425483504,2.744027303754266,0,0,879,10.811363636363636,2.3227272727272728,2.7454545454545456,0,0,880
-2300341544291284677,NA,NA,NA,NA,NA,NA,25.348148148148148,1.5777777777777777,0.1925925925925926,0,0,135,16.738515901060072,1.4169611307420495,0.11307420494699646,0,0,283
-2313923947113127183,NA,NA,NA,NA,NA,NA,77.20833333333333,1.5208333333333333,0.6875,0,0,48,76.34,1.5,0.66,0,0.04,50
-2320187617399390509,NA,NA,NA,NA,NA,NA,50.73831775700935,1.4953271028037383,0.16822429906542055,0,0,107,49.952,1.44,0.144,0,0,125
-2332906874008315207,NA,NA,NA,NA,NA,NA,6.086956521739131,1,0,0,0,23,6.086956521739131,1,0,0,0,23
-2349591763733074513,NA,NA,NA,NA,NA,NA,28.17924528301887,1.6084905660377358,0.5801886792452831,0,0.0047169811320754715,212,21.563694267515924,1.484076433121019,0.40445859872611467,0,0.0031847133757961785,314
-2358928762249229248,NA,NA,NA,NA,NA,NA,37.45614035087719,1.1403508771929824,0.08771929824561403,0.20175438596491227,0.008771929824561403,114,37.45614035087719,1.1403508771929824,0.08771929824561403,0.20175438596491227,0.008771929824561403,114
-2376469532377205573,NA,NA,NA,NA,NA,NA,10.67283950617284,2.0925925925925926,0.38271604938271603,0,0,162,12.261538461538462,1.876923076923077,0.4653846153846154,0,0,260
-2378772487308581181,NA,NA,NA,NA,NA,NA,51.2,1.4333333333333333,0.03333333333333333,0,0,60,33.07083333333333,1.3958333333333333,0.0625,0,0,240
-2384003738211520805,NA,NA,NA,NA,NA,NA,12.416666666666666,1,0,0,0,12,12.416666666666666,1,0,0,0,12
-2402563562060924747,NA,NA,NA,NA,NA,NA,43,4.333333333333333,0,0,1,3,43,4.333333333333333,0,0,1,3
-2435511499578169723,NA,NA,NA,NA,NA,NA,306.2608695652174,1.2608695652173914,0.17391304347826086,0,0,23,34.942460317460316,1.1369047619047619,0.041666666666666664,0,0,504
-2459286070333019128,NA,NA,NA,NA,NA,NA,8.173423423423424,1.445945945945946,0.18468468468468469,0,0,444,8.173423423423424,1.445945945945946,0.18468468468468469,0,0,444
-2465051002554856437,NA,NA,NA,NA,NA,NA,23.775862068965516,2.2586206896551726,1,0,0,58,23.775862068965516,2.2586206896551726,1,0,0,58
-2468634699522167589,NA,NA,NA,NA,NA,NA,88.48780487804878,1.7560975609756098,1.2682926829268293,0,0,41,30.87192118226601,1.4039408866995073,0.3251231527093596,0,0,203
-2501335371813760310,NA,NA,NA,NA,NA,NA,23.50531914893617,1.196808510638298,0.12234042553191489,0,0.010638297872340425,188,23.50531914893617,1.196808510638298,0.12234042553191489,0,0.010638297872340425,188
-251011355926593397,NA,NA,NA,NA,NA,NA,5.171428571428572,1.0285714285714285,0,0.02857142857142857,0,35,22.349514563106798,1.203883495145631,0.30097087378640774,0.009708737864077669,0,103
-2527883211219158446,NA,NA,NA,NA,NA,NA,19.11764705882353,1.3529411764705883,0.8235294117647058,0,0,17,19.11764705882353,1.3529411764705883,0.8235294117647058,0,0,17
-2530054868280427662,NA,NA,NA,NA,NA,NA,21.321739130434782,1.2869565217391303,0.19130434782608696,0,0,115,15.53206997084548,1.249271137026239,0.09329446064139942,0,0,686
-2556344502879562855,NA,NA,NA,NA,NA,NA,42.717948717948715,1.2564102564102564,1.7692307692307692,0,0,39,42.717948717948715,1.2564102564102564,1.7692307692307692,0,0,39
-2560530709618936691,NA,NA,NA,NA,NA,NA,21.333333333333332,1.2222222222222223,0.3611111111111111,0,0,36,21.333333333333332,1.2222222222222223,0.3611111111111111,0,0,36
-2570048242971299268,NA,NA,NA,NA,NA,NA,13.152173913043478,1.391304347826087,2.3260869565217392,0,0,46,16.465346534653467,1.5643564356435644,1.0693069306930694,0,0,101
-2611989849644349005,NA,NA,NA,NA,NA,NA,10.736842105263158,1.087719298245614,1.3333333333333333,0,0,57,10.736842105263158,1.087719298245614,1.3333333333333333,0,0,57
-2635066797601406111,NA,NA,NA,NA,NA,NA,10.184782608695652,1.065217391304348,0.021739130434782608,0,0,92,10.184782608695652,1.065217391304348,0.021739130434782608,0,0,92
-2636268221542652380,NA,NA,NA,NA,NA,NA,38.45454545454545,1.4545454545454546,0.09090909090909091,0,0,11,37.4,1.8666666666666667,0.06666666666666667,0,0,15
-264060193771593950,NA,NA,NA,NA,NA,NA,17.603053435114504,1.183206106870229,0.09923664122137404,0,0,131,16.609826589595375,1.170520231213873,0.07225433526011561,0,0.017341040462427744,346
-2668380603813139220,NA,NA,NA,NA,NA,NA,30.745454545454546,1.4545454545454546,0.03636363636363636,0,0,55,30.745454545454546,1.4545454545454546,0.03636363636363636,0,0,55
-2711662735612807606,NA,NA,NA,NA,NA,NA,14.4,1,0,0,0,5,14.4,1,0,0,0,5
