user_primary_key_hash,pre_exam,post_exam
-2873874405693848728,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2879358989959635538,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2880197085840908193,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-288295539424449444,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2883534249472301920,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2887094064943265250,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2887823894104297917,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2888717225292937680,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2891839673133598835,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2893297294675311898,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2900307493888675278,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-290147742142070141,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2905882735723188250,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2909916361826373485,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2916615408503775547,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2918761465164750114,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2923047014183018053,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2923697478394931456,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2928732891824852357,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2929146486871175133,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2933636441950902989,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2934723514976875579,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2938789488776441902,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2940387004771652378,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-294177221346142930,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-294276740237341984,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2946416392340412208,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2946787095355905345,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2947590220867704439,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2947725296135911846,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2952089300614471140,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2954428265156485590,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2968463184112098611,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2969578333098519262,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2971019645450460146,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2979138956557009707,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-2985436350927578236,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2985970615230310779,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-2986729863819880445,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2989000120545120736,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2989274104317254209,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-298980668784603990,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-2992234157491715314,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-2992852529673409349,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-2994155376384702216,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2994424534967343792,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-2997578880764120834,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3000414378260613382,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3008242660913924332,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3010502499641723692,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-301386694888019639,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3014676725036632378,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3015307357241182865,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3027015660721161130,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3028387103603434296,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3038131075711919286,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-3039870519589655328,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3040819722033915654,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3043361567222057229,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3043720693127227839,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3045377372829748521,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3046206807544526199,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3054559985176619231,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3055915989885473061,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3057076023904124875,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-305870819655028328,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3061756765636518112,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3067083793366614000,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3068925699973702860,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-307304322431437915,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3075015458806718172,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3081912087873554208,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-308545468456702025,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3086196213658245658,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3087400873618597736,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3107676728603121152,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3107982595845587745,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3109336152700033945,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3110675774968534152,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3113763838365169714,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-311972517422744349,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3121324435532018635,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3122615760496055736,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3125938331509025706,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3131380619753617534,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3131909768491345121,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3136684502986724742,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3138913954901005391,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3141674227154888419,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3143516578761154395,2015-05-20 18:03:15.77616 UTC,2015-10-30 09:00:20.56732 UTC
-3150658492025619535,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3152290777145043080,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-315550030714451855,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3160412593598740853,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3165820103758431727,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-317007492751400490,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3180838382011834885,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3187589050281016804,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3189023734787404780,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3191183587982668512,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3191761296092744937,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3193358277776954121,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3197296163846685682,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3199408369345768680,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3206592419638730731,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3209929583826827371,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3215191717804127030,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3226406340563648415,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3231793398743193030,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3239017210578668907,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3240812806728091744,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3243990358573552422,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3249087315316293744,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3249479127740665257,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3251320783618751188,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3253342295152631601,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-325589763903813693,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3257570830185813061,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3260273359634522304,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3267311911867251447,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3267313236654902351,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-326805051653518122,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-327207832807113948,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3273054633798668725,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3283054285922292679,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3287945800111361089,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3295259235291374524,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3295838376192062471,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3299871910222119826,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3305254553376999503,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-330960948693083138,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3330323476786742225,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-3334007909292060238,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3334649608635403374,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3343211553593787608,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3346660692772956525,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3349816245303923327,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3351186247128364376,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3352440605189101993,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-33546549222923987,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3356481701288283963,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3356791867286227152,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3357508425563983816,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-33589504293891308,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3359500338559331116,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3360720839605449598,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3368404328739815354,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3375473768332421310,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3382900805834364741,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3382965904009280385,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3388113143079143570,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3389769096206164779,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3390070798783783964,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3391838285724676031,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3394887320421809187,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3397271839096155480,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-339880342932257533,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3399314338536394117,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3401284254564610906,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3402832180065722308,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3407479200414335769,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-341163269411448532,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3412566029305127633,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3421708538889305606,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3430530472364914446,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3433470163611809415,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3434072154041665117,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3434385188510365343,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3438504881246570620,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3442403379046396381,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-344248767350672814,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3444802136062101440,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3450077762974543905,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-345181293021058058,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3451973597494874983,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3455835257925507138,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3456324874583309863,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3460684724523131195,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3472096811621128441,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3474647509661208689,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3479580852758836631,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3484910563983321514,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3485303880579026542,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3487284418642916596,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-348806470474727881,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3496998928243834491,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3499559102387839265,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3500318729161201186,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3505653291231728328,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3507566276775495552,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3509800543138256451,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3517250606478009576,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-351986071551322735,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-352231178081953318,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3524243676311993398,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3524390645716847010,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3529243468969829852,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3540838823310268062,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3541257915170231023,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3541803377497586176,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3542232160230784376,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3543455905926706474,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3551513633606082915,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3561368573928896598,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3563666196497180551,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3564191106901189559,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3566001869285797906,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3568793215036650561,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3571539199969373287,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-357158034384622823,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3577124263100205462,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-358023131569747054,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-358649781069692195,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3586905423994698527,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3587604631758859524,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-358785388119574075,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3588107586376942093,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3589473492836979938,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3591338320492232958,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-360371640050889342,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3604789952729717676,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3612180013670455339,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-361280077698249840,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3613822822798339306,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-361393943174349468,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3614110033183771695,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-36165251800930799,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3618026591831993028,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3619478327738308442,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3620408792536998825,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3620730655020350975,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3623004195100383304,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3623060390572749020,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3628981512107591011,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3634422569377913559,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3637288317107599362,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3639761578170233666,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3641646377665928479,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3642771232038147738,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3643666859857085198,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3643751054402059516,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3648006983409644836,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3652121963055347057,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3662610116117316175,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3667517301100455501,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3667670539905077107,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3671982554289838482,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3675039295506518120,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3679564967744841371,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3680019035130299129,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3680575408028252832,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3681253384105325110,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3681354866782508405,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3683994145815720371,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3686711893191234926,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3690946064252054159,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-3693047301283823630,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3703777026524668304,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3704939531771375238,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3707292257726269298,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-37089121600906269,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3714581139932999877,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3715227733111006364,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3716676442935647673,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3719143872640345990,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3721115969808287684,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-37250022274562354,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3726976083891815074,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3737700250302328526,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3738583622384423053,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3740334680410217908,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-37424474802027338,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3749219998545636964,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3754977763845203201,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3756196501130950662,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3761331402502253444,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3764603182837190415,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3769243103909979049,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3772188450810060062,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3772731765416226473,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3776657064456769845,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-377683311620071271,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-378137184991291709,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3783946980785378032,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3784630808324798726,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3792474098603806555,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
