user_primary_key,point_2015
2054732745717948474,26628
3104898218386950866,4569
3257199365178637429,1642
4210631603450382890,10141
5005705048887790037,3660
5726559836908796490,24528
6368207938328033791,3181
6792200074557035934,4806
7030377695718992104,1318
7129858259970440218,2475
7453343441335633641,1300
7831557821189868119,6342
8134113050593111033,1884
853268796838154718,2067
8927697810448607202,4135
9152664034920424875,225
-7614935803945521692,27000
8203202066796205589,5060
-142048731833757669,
-2287310752027770356,825
-4339963118376705430,
-5263046860316802934,75
-5334652941027641322,
-5422597875576614096,
-6098460002136707875,900
-656364231306964001,
-7673648756268365583,7172
-8155957767233733217,
-8358409723241802265,
-8574749070601096555,
2090700342478815684,19420
2161461909581466984,10965
3233779544253387124,
3437491498114163774,
3649167394935403081,
3687222382032723983,
3899393953128840483,157
4122188452150460286,
4890156525285911336,
4967683410076092231,
553432047682564817,
757141282234065255,
7631155901427741525,
8445714809794795951,363
8625925056774635067,
8713868430375585269,
-114864253022705159,28047
-133891921628538800,13688
-1651595190400651164,11423
-1750623814530470453,41963
-1917393302935335072,30282
-2337078897908601774,16432
-2887094064943265250,146964
-4762741312425757834,24045
-4814935493333672816,93418
-5598000076959288310,14748
-6103871317163856638,47721
-7001356540586594257,29174
-711737613136342142,66730
-766336690246648900,9474
-7944444294007083575,26565
-8160502124284078788,44828
-8758942943066860150,5864
-9087358786657394196,38999
-992273012212892509,11689
1072270443954875351,4728
2278452897780092053,2250
2322869013748057718,25278
2938717777323610681,13909
29407768230234203,15743
3611467709807217554,20055
4010308989792076889,14620
4160292790884258755,2867
4776696000765221405,44429
5254259439201028011,2859
5443002252324173907,141940
5475172864915261221,49636
5541408723994878528,26825
5663969833173201517,36057
5738295416952983739,900
6892989303917237117,4755
7158305829390885038,32255
7545590906865908849,2559
7987239034011077434,7818
8389686104931525126,103606
-2378772487308581181,47504
-3351186247128364376,10695
-4004547700280487046,17903
-4718005576740941938,714
-5718272183301911691,23872
-6461820870477263930,31558
-7553834046369829078,6520
-8779221316124356167,10090
334670576319149917,2380
4147324201431679285,13118
4395907386510733252,2925
4777077218295627040,10856
5778740208209484884,35254
617450942313714960,3423
6320440233401482076,8920
679243119500604238,51245
6988573241914503606,46649
8077017005130449608,32774
8169650013995652198,14153
8255126581631449766,15675
-1018652906653759381,14311
-1376963424466477661,42900
-1530551904768480864,3195
-2905882735723188250,200647
-493332169369761278,225
-4978928873408183126,4196
-5286406094608930326,1885
-6028052352572005418,5514
-6231657667668642139,4189
-6362309922730443452,10618
-7169595543578068283,2700
-7787589397919700539,10489
-8744412357798650603,6430
-902612764829591848,9686
-9081726517265697447,1800
220232399236135311,1125
227505298225287613,1020
2555314192746612225,22911
27294449439240608,2777
2980788010230445980,3058
4492987471779162762,16453
5992047372199231252,11732
6640031304951823664,2514
7527431729742429380,525
782734818182783457,150
8013827073561176207,9562
8129323860814105850,22092
8691400351158087157,1575
9207997836694598344,9413
-2209055266756386342,7609
-4539528587814939437,612
-4554279400826536113,763
-6898931305565045057,2568
2552020286278675135,6042
-1051664478198649550,
-1280394604242357411,
-1987273914045991237,
-2176228635075294891,
-2239930233452338568,
-4006648774510861842,
-4176613341185638959,
-4203685219370951788,
-4507433083520720524,
-5199673037524268745,
-599120206759785779,
-7570589855031871635,
-7893507012958796032,
-8188896125019612557,
-9054537076107204819,
-9096277609707463682,
1445911175038582200,
2678207104580360273,
3245870175712968181,4560
5822695550623147815,
6011709392533909170,
6148001130068842289,
7872164957295505297,
8036477356668505597,
8883869284083785048,
927668718995160950,
-1316386214548766756,68673
-1413039717473984482,59010
-2329263897978317598,57459
-2334641114756896139,12344
-2717617918920731990,44739
-3563666196497180551,75
-3934281703371286339,4108
-4156148903592290984,66732
-4558350780036724895,12761
-4565155905558333434,41794
-5601407293933941445,32531
-7474923623463065687,44012
-7899983519740558572,48003
-8855009274214319583,564
-8950784046026007004,17541
-8981067424070933123,16426
-9212334021022676449,41479
1894933808733401095,20200
2085305510122703662,14423
2296247273586608238,53881
2461718123926087583,16030
3195502308120816449,1174
3240226986015216701,22197
3790206681398996241,9139
4956201692326332321,186687
6012599379171157048,124983
6635172766103984299,22435
6769865130052894554,64535
7233492877319447381,8276
7578241564510760737,49812
-1002415107749121220,8200
-1228197424458476743,938
-1551931330137940031,23487
-3295259235291374524,675
-3879054237188985484,12085
-6786404495055382373,7309
-7225441564563388375,2705
-7726817491004538422,10317
-7755202826183442826,4481
-8199668136619941813,75
-8449483298478560318,3865
1955693479476771824,10997
3122711245597162930,13768
3143145049226734928,23710
3639470344252388898,3883
5179684505156172643,48079
556061824312945451,18279
592686850218782485,525
5957295810752252853,12123
6216896232967473693,1362
6760858423061790473,5920
7081970983223719130,7218
7845230115479494625,4601
8375461625216050696,1200
8724976543149728332,225
-1260427190558586798,1216
-1754960420858476144,12448
-1792549425877717535,8853
-2520216204413882665,7997
-2693915957034009517,626
-3586905423994698527,7846
-4545943580514816369,2850
-6242855752918780874,6230
-651279745901164605,3642
-6679464959783583515,573
-6734396900462304656,3414
-7138116163426586894,11998
-7498195236192125230,11961
-8415788899316391682,3290
-8618316652688756765,17551
-883724519680595537,1192
-908816192766228971,8536
2733804410339204141,15868
3330294956550080334,7842
6168799417163808491,14926
6829291848385763177,1275
6846789373601160420,13483
7866239523186287405,24799
8121587001604439848,16160
8194874408514554341,13365
8205651024635161687,12175
8293628452378932290,15319
829467809007485935,6223
8308663968081527222,2295
8751102260891345022,1132
931177751271575504,14155
-2596143149001281721,637
459418667398047089,241
5216347684675855409,640
-1237579367675007388,
-1245997262634416588,
-3305254553376999503,
-5241612637121131163,19295
-5291451197061144478,
-5665555084525105759,
-7377610281929464388,
-7673652541605707579,14635
-8591063923878936626,
-8840318544048458040,47028
275848447007062721,5394
3288196699148093550,
3304283641521430905,
332336871758113526,
3918053298060265235,
5132041812117592117,9090
5963876526758993677,
6889362592096456821,
6969940364483582784,
7068939883984194998,18414
7378707753727762230,
7643708430611075363,
9104962352295787875,
-1824251893724497760,18144
-242221615847946849,12227
-283693009686745359,64531
-3045377372829748521,213635
-3517250606478009576,282873
-3906058330541219240,237158
-4587817659362016465,77133
-4663071543723863647,10560
-5047682603507494686,29907
-6921037952714103365,15444
-710952589100617070,19357
-8148286609720726663,17059
-8863593557586062732,40587
-8898809834824814600,15573
-914993075201205427,40826
1221556601081270537,7490
1890170343701436731,13605
2011744588902824080,72980
2057075580006230664,81466
2063436394121738106,74665
2232086716648894622,18359
2764542934965634307,55122
3096463981905943764,24985
3145650681948959391,22263
3307276814446991537,12886
3767348380564840114,47564
5452807302422555614,24380
5827413469900952215,70304
6077938026660599405,127588
6221801138613871197,55521
634582467076562587,1670
695224945141214484,43604
7841992293982619127,13917
7952961659632813067,29744
8186775060700250697,12849
9004771723998794417,40386
-2095971027625932141,6323
-3057076023904124875,45667
-3382900805834364741,30128
-3456324874583309863,57367
-6271734080029360758,23835
-7268967195700072237,76646
-7622999510397070916,30240
-8319320915301017073,25772
-8590728884064918524,21472
-8602138991602761465,58075
-906906936109433673,50265
-9150537389363166285,10873
1359369317697127102,1725
5023253533687795859,64798
5701690647439758141,18240
7849226957032014975,16789
-1073055534497308263,4485
-2401015966043640708,10907
-251616318196516710,1530
-2641266107870871668,65290
-2795708569017985152,4114
-3067083793366614000,33847
-4247753536185938468,3058
-4619783839701115811,9106
-5332427721674479607,18157
-5772868346422541255,6290
-5858064522487579919,67689
-6305552374639800155,8352
-8186639811373182035,12987
-8411300813504336793,40364
-8472336929151599631,1614
-8922221908916682037,1614
1573186660773083254,7228
2667437842840102185,33753
3146187067384186363,10451
3228165883369422902,975
3475042517876823280,4941
3816480371260459812,11353
3980381236466360033,4426
4226780611963632005,15186
5375774345550744307,6207
5555690947832723579,7376
6387972491226803562,18384
7723564227579940275,42532
8211979602954000945,34671
8431417403072564489,16509
9026403717737361414,14106
99160983892306703,2777
-4859365465753990305,190
-8328782188638386195,28500
7640132262415764813,1759
-2501884314146761860,
-3875261163556142918,
-5408640956194862855,
-5723855729004026028,
-6025967307675940169,
-6121678371569047499,
-6572470633248706393,35051
-785637067087417181,
-8801590745248360317,
-9072738623801558278,
207414891897047592,
2438159767050051288,
3426122773662930702,
3612583604437724423,
7777991848875660383,2475
8099732377720044025,
8325949886859968362,
876416353505531373,
906156668911178910,35700
-1721428701752228149,42152
-1968632360078522204,6155
-2049075726559466217,25043
-218591194762431727,22742
-242773867832010169,304805
-3251320783618751188,5930
-3847675821159589813,14594
-4160151223689648479,112944
-4895752477428603454,64616
-5946236813620795675,19494
-6420698695789937293,29990
-7101117380546542515,27929
-8474157919231492106,15650
-9089086889591857483,49488
1495221278771467637,8803
1703727702489079177,17636
2156469105368708380,95245
3271726667539305092,450
3543095063652383478,95751
4569914049713618250,43503
4763318128715237639,104906
5094866223607519911,24029
6097091330180309898,53839
6600079110498587458,63523
6671625260922405337,989
6756156987968994351,32056
7131676513847928437,42765
72314430986098768,17686
7333239605291664531,16365
7706124867968735251,10888
8037225809148396589,37684
8552857169080388283,12036
8685917705173788741,14187
8900658484402208971,9346
-1089597889821901259,3567
-2300341544291284677,25158
-2313923947113127183,8095
-3813993760333680994,900
-4575364707945414287,42016
-5488486516770206670,2341
-5949231477055160106,11140
-6144869188036839514,32254
-626596520860898212,21326
-6405022603196638227,3525
-6481537544305538330,12766
-6880927733773174853,52387
-9119634727574569277,34715
-996815052423171375,50005
1086906728689213528,22805
16705915792809990,8473
195267588204985524,86918
2815565706026320188,8525
3848483205218038630,49017
3919594408792029577,1285
6883601111187712681,23490
6892156044526166223,10715
6947930172991254906,3775
8247672427518842559,1200
8337050085598601949,5734
8589164668302828261,34338
-1169494384559908394,2061
-1513588316670069454,12967
-1604177642259456661,62764
-2132196367388718040,39957
-2467329642072272611,6180
-2792549341341678552,1089
-3283054285922292679,124252
-3295838376192062471,10422
-3679564967744841371,11001
-5973884947813623804,110120
-6845682179763226287,23048
-6854877597766210715,28110
-6911000354201492335,992
-7778630908507536122,3912
-7876350665546855506,8800
1359409586685555970,7230
1488171611443408617,6974
1516637895213601049,3903
1730314232384944440,15201
2847946766208360540,225
3246391223371505095,244
4226209072065721931,38481
4599808476842136272,5846
5168729126165499293,5489
5281955403334125728,11495
6908750082663560713,1303
7009652240353435908,10569
8212587669296886761,2025
8299465572995740526,4431
4987486511206865935,48300
-1454478264199260355,
-237772914402869317,
-4277164713745499298,
-464887621885612341,
-477424177663806876,
-49292062579233578,
-5056057869770431647,
-5338573023435581693,995
-5937392830101259939,
-6499256673631636492,
-7542706071489059664,
-7677395714878940525,
-7686394166822713422,3468
-8000376828831279588,
-8805496081231550602,
-884477339939267137,825
1735123856009902385,
1813120203384138591,
2578207522614912168,
3824177505363704626,4733
4180330291623757251,
4396439517485536893,
5002117975600031083,
6017180330503312012,
6067651897736322433,
6908403867654528781,
6964202268273180956,
7196837386773123710,
7595456002006856296,2475
8487783757872642427,
-1001679963443132023,13687
-122254896531985960,9152
-1527675808104744112,22750
-1612932803062484239,70353
-1872140570710332985,68962
-2040799381115888448,48442
-327207832807113948,66215
-3500318729161201186,45367
-4054352622676004208,51121
-4198948262153801717,2944
-4485189588872593865,54421
-4535856965954113627,5950
-4688660993183818699,29525
-4763288558478016222,73817
-5426693001421643779,31367
-5437057494439378986,67045
-5499077238323277174,29454
-5892803269560400985,126270
-6009704528569257646,414
-659061861144895125,31802
-7522892315297786969,26305
-8147370912226186537,56151
-8422656087994740799,187168
-912794187909286777,40948
1095529929916454384,31287
175990477720818709,29894
1857754145616920791,35196
3645880084675505239,4163
3948984732318550994,36213
4120814213383053903,6675
4160036716933143407,18197
4381072083229927680,405
4500041655340431455,29798
5756094052091581826,18932
6206105847966941089,72730
6725635711851792237,12079
6913640261043004440,1131
7053654103268658689,82476
7143874196992549746,120517
8184284308411608845,55282
8648355586590165203,334854
-4153981328890990342,32565
-8643861733441782538,2874
2972383017937927009,45926
5549114618753095160,25469
6417642156497000817,6107
7890047416206982396,8810
7893399048907264689,2510
800608646938996304,20020
-193469177085743727,450
-2398882887539628995,5307
-3287945800111361089,5004
-3499559102387839265,7170
-3851867796897114157,14114
-4744467323037184683,150
-4820669440547213622,24680
-4872797944337647590,5689
-5268356733751398155,150
-6391829975951916430,20624
-6699906785219546027,17169
-6962216339025120096,6195
-8092332035651397289,9942
-8802044382904972715,1638
-8808609065570022125,4749
-8902139335294197676,486
1521160714136096035,12366
3117811205392819686,525
3596178181942180468,6730
373091176483575411,22899
4638390410805724813,8892
5066526571914225398,3065
7104425260033789,8129
7631355163271641110,1350
7929959790644177862,8096
-2118767358578565583,
-2426324233898839213,
-4044140346918710796,
-4183979011958235432,
-4643432149212420569,
-5152195846975410820,
-524957255127840376,0
-5390067887883197566,
-7891389261623477318,3900
-7940926492029803615,
-8572954409543507083,
1420757780067469728,
3013120375831514215,
3766506239765181639,
4064899849168096624,2475
4485225016223886924,
4801038452150362862,
4929778073355371978,13217
593588309420137138,
959566202880424464,
-1811641333152761995,25027
-184372148820531233,66170
-2536454468682331512,5964
-3577124263100205462,26019
-3589473492836979938,2925
-361393943174349468,15284
-3652121963055347057,15055
-4152491568977837312,2250
-4317383784168723527,22778
-47960865705486294,7708
-5509480667177677674,40255
-7948778179878465820,93757
-8430938812669570964,17533
-8757919342375297703,24814
1506485439992244784,16573
1737770448033200082,68424
2142020878900048216,34890
2852006361079800368,61117
3211432200687269469,67376
3282120071145787704,85633
4669414661687204220,90839
4703559430292955567,54811
5327917867406355884,9615
5741340679619031150,53417
6061959578503298640,16728
6604225073382189735,36429
6622256126092547656,74155
6695507152692523618,18480
707023951647604950,20883
7354188918702316909,17412
8029744146897243717,42749
8042088465672584979,1800
864018612860763165,28730
901721515076100228,14620
9036176808040957619,22078
9065660100768092270,104085
-2332906874008315207,1350
-2989000120545120736,6518
-3485303880579026542,21225
-399568775592993414,15805
-4385793462719399590,14316
-4406122960659266149,1325
-4884895729212777496,11041
-5132882694266515340,8311
-6231016067257255312,17536
-8099552389581039921,294864
-8157238850153871439,33924
-8831069205867721427,56941
-9199448552421202023,16155
-9214142250804491926,174
-974223440635439179,6715
2025666887226582157,13915
2439022216630135729,7568
2723802854491411535,1732
5682349810931518499,5239
5946045183141588441,14170
7901134390039275475,16239
9053386195820530374,11666
-3075015458806718172,27907
-3507566276775495552,20327
-3543455905926706474,82162
-4068800406147843118,22162
-4400549021646132437,9887
-4544670287497207051,10488
-4720518526414733426,893
-6571555206861589976,11991
-7992980764277955829,3404
3618613418050586349,38118
5841445822884678051,4915
6630810813071334434,16057
6828054507957166630,6490
6832841816314836832,2713
7392967240819461229,11515
8097725429880074120,26430
8278484552782826037,26493
8338129556788400826,2028
8611755479495510719,2370
-2577770167450000642,
-2929146486871175133,
-3839677833378012860,
-487107549363637914,
-5340612735004656733,975
-5748817808543721585,
-6010436433956747921,
-6205984475644463724,
-6640987971552754802,1050
-8519149433677681114,12888
-8578522730039108726,
142798338475094705,
1587040006574278560,5145
2415507720136632405,
2506466477971361155,
4116969547603486348,
5707838663047097534,
6725933296153953814,
6852380120032256853,
7184381546696418922,
7319348644829708482,
7401815047699082828,
-2574832798656546648,4610
-2607013438087526729,5595
-3772188450810060062,17465
-4287240162821981311,96462
-4904487528478356641,20822
-4996144209328896872,3903
-5135691198773848797,19329
-5285910625321710058,47457
-5850219756216506833,46880
-6032245726312249401,54405
-6451554392577683202,2025
-6964409926101723314,12443
-7179923865213598483,18469
-7556568278781873277,45235
-7684878401381817504,155863
-7762821157374082991,24292
-8508572390436490053,22810
1254639941296529206,57569
1714938989033956705,18485
1842645441196820003,11771
215768132669397068,11928
2569875526346523478,24511
2583057756784276228,17757
2793337518415802346,66730
2847219245160354751,5957
305411996615540376,23061
3348496915426545421,130383
4246588393923793848,40299
5910496984199201133,2995
5972064389213403227,9772
6124769869630384106,4503
6319935168353737300,3543
6752050523845765977,215691
8531405234017367588,17416
8579998312958697703,6525
897622937631483986,151538
-1369042497541458569,12707
-1610061678006827422,9236
-190845116057858009,10405
-2288948236207895288,45014
-3191183587982668512,6934
-6693507182549111657,10759
-6869541750402465236,26690
-7072247763805673471,28980
-7492770359798602394,4947
-8735145315101647418,64376
-8818304425064282743,9741
-9189232757363118269,8282
2274645967320113489,150992
2310547135235755987,198740
2824300834106284217,27752
2966875239087796141,2286
6163876695727558225,68362
6419424085823412704,3675
7460305290328550769,5531
7891877806616935028,14385
7916007435876536775,10756
-1691500852188885678,34917
-2122678887158672296,5277
-212412244001289724,48108
-2391419958767836653,6297
-249393424409649980,11254
-263018263857041136,5822
-4534172453903031443,5146
-4948481139474599697,694
-5579737540299559579,1283
-6175037804846007338,1171
-6576170190047474196,36197
-8158509276041704589,96711
-8658325767021189388,1800
-8743606501814394489,918
-8887791617327398687,4880
1368248724627047514,1152
1783115797673856582,750
6284865025235375094,103472
648778678646671227,9013
6740114464689525025,75
6864612993448766265,23989
6984963066112407338,14447
8620554431272747584,14916
8655436794736854637,0
9083922989618932195,9131
955689955291593981,225
6327518076736524433,78
935688958905262369,985
-1150990566548386479,16185
-1156076327741159168,12570
-2058734088125160824,
-2472873822080375739,
-2600708484865481911,
-2923047014183018053,
-3808395480249808983,
-3809101268028329684,975
-4398325366442819645,
-5439943617260300630,
-5761965964823207891,
-7084648594628983747,4775
-8034108038469873898,
-8105002970564568666,3075
-8312134365721851722,
-8963000289147278948,
-9207146914651943477,
1244184155802129818,4000
5071707233185430013,829
5956517367550744473,
7197198605926114358,
7470569924192252479,4800
7916519245552660687,
8758371134495977671,
8812684573784860024,
8881955969646810286,
8916727128681875327,
-2231297819754211536,94487
-4457868357602813697,45911
-4989986621051512491,6483
-5683476290165353702,17507
-6241807274705658173,32222
-6752196474742780179,7660
-707726548204184377,73620
-7344663237809454692,51942
-777437189597234365,4764
-7788470036962686196,15571
-7943716466874613379,24318
-8241355426289320871,51519
1677049832358143814,56223
1690771247812163619,19683
213353902803523468,6348
3018575623800549678,33838
320746521416334230,16566
3554196237973309219,7139
3738426877393360620,3867
3828172206887688327,42469
4235944999320440027,63877
4477535426482847425,22907
4594015171550115178,62633
5210921100390876587,65295
5483066261139557175,225
5639771903346485890,3323
5674350551612731457,5199
6235295436513516730,13892
6498414858410955822,127724
7100587370731488241,4060
7556041266577794980,34614
7764058635179314794,525
886929528814286181,34877
8968288637452295545,100196
-1782214218938367954,24435
-2138459262590149210,21792
-2254766122329022401,8906
-3571539199969373287,22903
-5589929651063351713,3300
1017681298839876548,21865
2558778771351255895,4275
2794694105429740893,8775
3669183344893677985,23400
5066393939688737999,169330
5357042890389262831,11183
5360146651831740600,136399
7065182492516013981,6714
7320359459465539058,37139
7991344817453502647,0
8943007409102627784,4295
-1046466565539008576,26666
-2528088132345962358,2678
-2574920935092799010,3865
-360371640050889342,3150
-3996261618058341481,4314
-5859178834660219709,5208
-5902889241108748034,12219
-5926466755677755672,2525
-6253484028398063581,1117
-8592104809878256608,7173
-9091995744092024722,6291
-9114541998124901294,6683
-9138005200186062598,5143
1517500270596665858,70898
2686601420066702426,53243
3279351330109892194,11109
3943732685578628789,11783
4293060782133854513,81335
4378835185489784286,44607
4557742793503285804,7118
5036174668499849012,14259
615545042279932827,2290
6687339238534457819,6303
7605145556789795449,6225
7744949875579514785,3402
8429723503084838250,4208
984387800750036388,950
-7025121555943362583,667
-137879400575181268,
-1887598812464213263,
-2635382312441464317,
-2872111168182321296,750
-3243990358573552422,
-3726976083891815074,
-3998965836518029769,
-4195071798295792943,19148
-423973528556758330,4761
-4566674512983767579,
-5136334351481072597,
-6421434400419094144,
-7400083404422559931,
-8956651568809958739,
-9175362265309454251,
2096851729044567523,
2572455230009245355,
2949788869687978522,
3841712382869695277,
5060562047272415306,
5888701455406612039,1200
6641928105025650169,
6845926410793656090,
743070639773895302,
8205698428741871871,
8337290331320269543,
8485177003897034835,3217
-1248924618554469513,6002
-1641501478249654861,3049
-1952717196392012712,4169
-1970846313874855913,15424
-2438566843271304829,82515
-2862520043548961839,29290
-3055915989885473061,4101
-3999631892069564777,108157
-4192295195130678776,38297
-4549969509953857865,45077
-5426847026121987775,23081
-6508180413906838159,21362
-6699753495198708979,1164
-6798045897970995517,13846
-6933397135340241168,21104
-6949518624332337115,14310
-7274834947162679430,41313
-7334258898729388879,39518
-735433046391610393,2989
-7477721699685234610,225686
-7858535804057755051,57705
-7910217299770724523,48990
-8980669584427017941,8247
-9113917381382658859,33840
1236167347214350517,178620
165005284430191091,1440
2256198205321406114,43047
4509513648037403749,15789
5536778386015205826,18292
5868563418588597906,13838
7983926888672746752,6792
813386134417604675,15183
8461993215961886251,6129
9014479847673833222,10041
9032317971032668248,27583
-317007492751400490,8352
-4336522796239276671,7706
-5128032965412987473,31441
-5362812955895063714,19720
-5809255331402044755,4394
-6021204729721833739,15221
-6910307307071929671,216170
402184011119665199,29894
5582611237724058056,7995
6057547476582460989,4576
6767896913011824075,5268
6769845647812360667,25657
7755462937076975790,12557
8623548583573025883,21567
-1168029003802667866,675
-1767294399297638347,21529
-1838067594419254533,8081
-2048102445738453563,75
-2647496339552355179,3112
-3197296163846685682,1186
-3796637436047285674,2250
-3809892371186895981,6312
-4417300548174181568,1195
-5972383837740904486,4803
-7290601490494516492,5714
-7909511775677371127,39548
-8212404917727864633,660
-8523902652489366761,4050
-8819877097388924883,6450
1791290145417243741,18569
2350507811838629526,6220
3587848149582835819,5292
3791637135822994634,1530
3989322906770305560,6185
4286700758743546024,5503
5307006745656128956,0
6768345202997849528,122362
7398258909774052609,28668
750944047120287303,22598
8129880812286259687,22134
8396164895850459978,11891
8611046668224462374,1800
8717064912300902567,2925
877220129910553497,7327
8816311418201061480,5825
9068127809786011392,11096
974198346202138524,10680
-1655483964394473905,28500
-2504529929870978297,35728
-4107473051318835817,33000
1768225551435570959,532
6005901302113551466,226
8468490691926674255,750
-142440763294359771,
-2864285162293527119,
-3397271839096155480,
-3479580852758836631,
-3496998928243834491,14165
-3769243103909979049,
-4352124557007318021,
-490771105056258890,
-7366881342182241871,
-7834708348274360533,
-8106117985358006152,
-8193125207712611133,16500
-8482456795647868638,10337
-9212202403348796694,
1583023893703763642,178
1985427702109540851,13160
2767007695102576208,4330
3031235069302562922,
4213225910257519714,1772
6504623680074817372,
7231184586811028238,
7866361769811626841,
-1099385066196476612,6976
-2120939199858763520,3758
-3472096811621128441,4053
-4513537396471081571,18014
-4555799259328401899,13240
-5141002016706590443,7944
-5887107167230934603,21326
-6094132919210395402,19999
-7640357192588393021,7595
-76570655910728606,5424
-8711738646392426694,792
-8792290579268140533,27223
1163027954166342230,9772
3178503983394250591,13350
3617076027089671582,934
3702267957177828800,23381
3897172723157614993,5903
4446212868273782107,24556
482207795606129569,900
5128028313398232475,109608
5508784924371100461,225
5522156409119382865,2295
5573979114237981045,63163
5680404337151469508,19066
6061107028686307645,1685
6602867541927545686,20597
6620717558109602552,12251
7338147930641410578,18313
7672105416816840718,15445
7780464709188246936,2891
8080040998708801552,9988
9123964610544689609,789
-1594411692904007226,23546
-1799658818299152866,4860
-2157261886356501368,825
-3043361567222057229,75
-3131380619753617534,49235
-348806470474727881,24689
-3588107586376942093,410
-4638270845450238877,2100
-7256103723909891817,2025
-842462604032542142,17761
-8805744333164021935,33635
-8857170576737679647,4570
-96604106121720665,1650
13175977424018080,60303
1485737632669120431,4690
1832883994890723568,2700
2458436623237683124,1125
2524718703276675130,104420
3006182501603925330,16492
4559655728318171152,52201
4738390945503670404,5240
4816430007467702238,116978
6248575497996003085,14968
7365388130378362724,44350
755240198617087166,113900
-2065150838997681786,8848
-2585409546778705014,1518
-3273054633798668725,24413
-3368404328739815354,225
-3783946980785378032,26670
-3844428001358811471,604
-4055652063810609204,1239
-4198610479909061015,1459
-4320959595264656660,966
-4665137211082354892,3564
-4820210055266989121,8349
-5534927512416588460,150
-5898447717446948248,225
-5957629767722270600,445
-6088759509622742284,5184
-6139963077421374013,8605
-714925122974464164,25750
-8347270571768970827,5889
-8605308028638093863,18816
-9009877336290262095,0
1049619329963354607,11572
1121692282190844513,12354
1189658998603828618,15177
1797867308270030393,18738
1824446304669749858,225
2228501696738444127,1164
2303968015303662785,8016
4966498785619354956,12863
5660244752786583294,3587
6528434551854811440,21057
8586002059048300390,11681
-4656721868074069153,8488
-663014413213885269,313
939669635139327938,37
-1924963445036370638,8315
-212263914437199119,
-2196942661126916796,21930
-3107982595845587745,2025
-4739412876040549713,
-4753089018799575920,
-5152018114494979591,
-5634350714212735961,
-5665429608654186222,3401
-5672307841607946681,
-6280528968510187625,
-6878897516637296248,
-7380705000837183537,
-8241173650487656024,
-9120869847926738544,
151869964251176359,
2382514081934544147,
3703205378852991166,
4304080811151294156,
5267300904428731115,6556
5766537671360472193,
6210333150153042368,
8816747288307200332,
8920893099793306733,23871
9123827454520848671,2910
-1345965498227138758,28387
-1393388788216481698,11295
-1508259560676896346,58502
-1665472298613416295,56920
-37089121600906269,72164
-4367198305773316695,2550
-4425479447833740408,70590
-4571534847201620851,6878
-5036579491521353516,12259
-5418537834012171857,47763
-5458283218758589640,7023
-5681234267857297448,4050
-680951677542906502,16245
-6832643047893304861,26513
-6863142364275787013,611246
-703172239233785568,10164
-7674168034889467329,13832
-77739557540322364,12614
-8216036149661999607,10281
-8345519700826496767,42340
-8783505497766096525,8602
-9127042123629038651,114974
-9196638276385981066,8313
-978398261073222560,27013
1415212400523360927,28015
2176827566647794132,11905
2457947079516595283,56588
2678262014579259056,114874
2859027146754836073,61917
3660096776666087759,79150
3660517498844161282,65902
4369802811012135769,54498
4935167834581793179,21973
5340102192409675572,10554
5604497446541950126,5883
5685035177511621005,53813
6538511500788960176,25731
7549298014725569165,24507
9146191524616702637,27980
-1290957278146828154,19723
-1506763211515161254,10054
-33589504293891308,2175
-4072006662622760078,22637
-4855775387145633354,30257
-7149563702281051915,41304
-789960414872773935,1350
-814644777622332526,32195
-921648839232579506,8677
2304078486285861553,1066
3396249922232621784,23490
4459993469458372496,3667
4670144905663660827,30568
7647279848022663222,7348
7893669967485072034,15106
7988090196978079855,7300
7989557295229575827,2806
-1018988166902325425,9932
-1134701656286377683,9721
-134451908732185094,1530
-14474737007720219,6186
-1825694876468865572,14694
-2197973924305958584,3406
-226409144715370825,4326
-3136684502986724742,5987
-3138913954901005391,1984
-3357508425563983816,11614
-3450077762974543905,14199
-4665303972704362277,2400
-5986376022272219863,2214
-7644340322640143119,8978
170130115656938905,2439
2166218968584444684,35347
2215965144503414546,2561
2460167969252909634,1575
2608358658427776081,11610
3184126847277905120,4220
4299483745604143129,63128
524368612570666957,450
6592498344931208394,8944
665006693436866726,4565
6789726121395899132,7678
8376559430501657034,519
8564699765765885170,6671
9197955523747972079,48201
-8881783030009740555,17034
1280295031246465704,80
-1251349745011537727,4575
-2181802601753767238,
-2934723514976875579,0
-4232462602987270251,1425
-4301108205018819200,8070
-4610236680223850191,
-4889718466344253136,8535
-5235945775388932116,
-5362872310195356330,6975
-5749722515827606532,
-7357493178986157917,17780
-7450927091967178382,
-8306386291204855450,9
-8691725395307172141,
-8731762748022776638,19870
126035235972240212,1895
308677830438052366,
4201692706081753504,
4663237511815175161,
4675221492941170510,
5177250749443415315,
7381813238056088727,8345
8220483903998976339,19750
8516693068485245645,
9014569832078228371,
-3113763838365169714,39024
-3877654841056007888,46297
-4007958540920535344,46839
-4046396467833500363,12764
-4156536867373147724,41979
-541837880784515159,42417
-5819586054873389038,94700
-6997976075615990047,63965
-7079334182352854388,68271
-7981589483545857108,30669
-8035250491376787789,13015
-8909199667255177843,12524
-9066278262452895256,7259
-974391346300547334,5718
1838897583215890451,5138
1894557124763883435,11172
2265009139602124089,32652
3664289959462115970,41834
4234322440760496538,747086
4282073395621141817,2276
6215665587266009454,550
6530289014179905455,19090
6761268201783132633,116438
7103216114926312515,4980
